05:01:20:721;CABO FROWARD;81;72.03;221.3;1;0;355321000;0;251;12.5;1;-120.426400;33.565167;323;325;50;0;0;0;0;0;22
05:01:23:504;RICKMERS DALIAN;79;25.43;146;1;0;538090156;0;0;11;1;-119.469333;34.086500;105;105;49;1;0;0;1;3;
05:01:25:912;ALAN T;42;10.91;99.99;1;0;367104060;0;0;0;1;-119.499023;34.374947;212.3;65;50;0;0;0;0;2;19
05:01:25:925;SV KAIQUEST;0;0.4134;239.2;18;0;316034847;0;0;1;-119.692062;34.404418;121.8;511;50;0;1;0;1;1;1;0;1;1
05:01:25:953;SONANGOL HUILA;80;222.8;270.5;1;0;311066400;0;0;0.2;1;-123.594833;34.442500;202;330;49;0;0;0;0;0;22
05:01:25:960;ISLANDER;60;26.57;111.2;1;0;366813530;0;128;0;0;-119.264643;34.244585;0;511;51;0;0;0;0;4;19
05:01:25:971;ATHENS HIGHWAY;70;732.4;146.4;1;0;432930000;0;0;16.4;1;-113.577750;25.219717;321;321;50;0;0;0;0;2;19
05:01:25:989;YM UNICORN;71;367.4;273.7;3;0;416464000;0;248;18.1;1;-126.129905;34.824232;120.3;117;51;0;0;0;0;147;0
05:01:26:007;HYUNDAI TOKYO;72;167.9;271.1;1;0;212347000;0;249;19.4;1;-122.631612;34.466327;94.9;92;50;0;0;0;0;3;
05:01:26:009;ISLAND EXPLORER;60;26.58;111.2;1;0;367565750;0;0;0;1;-119.264420;34.244623;329.5;248;52;0;0;1;0;3;
05:01:26:023;OCEAN SENTINEL;54;34.87;275;3;0;367534910;1;129;0.4;1;-120.294617;34.461217;54;186;53;0;0;0;0;5261;5
05:01:26:036;YM UNICORN;71;367.4;273.7;3;0;416464000;0;248;18.1;1;-126.129667;34.824167;119.7;116;54;0;0;0;0;156;0
05:01:26:053;CSL TECUMSEH;70;176.6;132.8;1;0;311056900;0;251;14.3;1;-117.634787;32.509517;181.8;178;56;0;0;0;0;2;20
05:01:26:059;MSC CHANNE;74;18.52;183.8;1;0;255805864;0;0;19;0;-119.704070;34.140232;105.3;105;56;0;0;0;0;0;22
05:01:28:463;MOL MOTIVATOR;71;372.7;145.6;1;0;538004117;0;0;19.7;1;-116.490207;29.741693;339.9;341;57;0;0;0;0;2;21
05:01:28:485;MAERSK EDINBURGH;74;80.9;120.5;1;0;219033000;0;0;12;0;-118.533928;33.729510;300.7;300;57;0;0;0;0;4;21
05:01:31:261;MEGACORE PHILOMENA;89;99.85;113.8;3;0;538004071;1;0;0.1;1;-118.145758;33.729277;336.8;246;54;0;0;0;0;0;0
05:01:31:282;XANTHOS;80;92.99;273.5;1;0;636012425;0;0;13.1;1;-121.314017;34.506933;149;147;56;0;0;0;0;4;21
05:01:33:495;ATHENS HIGHWAY;70;732.4;146.4;1;0;432930000;0;0;16.5;1;-113.578183;25.220200;321;321;56;0;0;0;0;2;21
05:01:33:512;YM UNICORN;71;367.4;273.7;1;0;416464000;0;8;18.1;1;-126.129375;34.823975;119.7;116;57;0;0;0;0;6;21
05:01:33:529;HYUNDAI TOKYO;72;167.8;271.1;1;0;212347000;0;0;19.4;1;-122.630963;34.466277;94.7;92;56;0;0;0;0;0;22
05:01:33:530;ELDORADO;60;100.9;121.1;1;0;367404740;0;128;10.3;1;-118.261907;33.548120;183.3;511;58;0;0;1;0;2;21
05:01:33:542;CARNIVAL IMAGINATION;69;124.2;126.2;1;0;309933000;0;0;8.1;1;-118.061172;33.220672;159.1;157;58;0;0;0;0;5;
05:01:33:547;ANL WARRAGUL;70;115.6;123.9;1;0;636091912;0;0;10.7;0;-118.119512;33.356217;159.4;160;59;0;0;0;0;7;1
05:01:33:574;SUEZ CANAL;71;277.1;270.7;1;0;636092654;0;0;13.2;1;-124.549417;34.467233;270;273;57;0;0;0;0;3;
05:01:33:602;RICKMERS DALIAN;79;25.45;145.9;1;0;538090156;0;0;11;1;-119.468833;34.086333;105;105;58;1;0;0;1;3;
05:01:36:016;EVER LIVELY;74;106.5;269.8;1;0;563982000;0;5;15.2;1;-121.553962;34.402162;90;87;57;0;0;0;0;6;22
05:01:36:041;MSC CHANNE;74;18.53;183.7;1;0;255805864;0;253;19;0;-119.703560;34.140112;105.3;105;1;0;0;0;0;1;25
05:01:38:980;HYUNDAI TOKYO;72;167.8;271.1;1;0;212347000;0;251;19.4;1;-122.630417;34.466253;93.1;92;1;0;0;0;0;1;25
05:01:38:981;EAGLEBAY;80;161.8;271.6;1;0;338500000;0;0;13.9;1;-122.524145;34.486222;306.8;306;1;0;0;0;0;1;25
05:01:38:988;PEKIN;71;108.1;135.7;1;0;477915900;0;8;13.5;1;-118.500483;33.192950;259.9;263;2;0;0;0;0;6;1
05:01:39:009;YM UNICORN;71;367.4;273.7;1;0;416464000;0;7;18.1;1;-126.128833;34.823667;120.3;117;3;0;0;0;0;0;22
05:01:39:026;POLAR ADVENTURE;80;149.7;272.3;1;0;303031000;0;0;10.9;1;-122.310525;34.513785;152.3;153;7;0;0;0;0;6;2
05:01:39:030;CAPE BASTIA;80;96.37;114.9;1;0;538090175;0;5;0.3;0;-118.217327;33.725875;109.6;239;5;0;0;1;0;1;25
05:01:39:053;CARNIVAL INSPIRATION;69;195.8;134.9;1;0;309484000;0;0;15.2;1;-117.505342;32.237527;321.2;322;5;0;0;0;0;5;
05:01:39:058;KRISTINA;70;15.65;188.7;1;0;538004913;0;2;17.9;1;-119.720400;34.183195;294.4;294;7;0;0;0;0;0;22
05:01:41:952;BROADBILL;0;32.92;118.2;18;0;367077090;0;0;1;-119.202240;34.148743;0;511;7;0;1;1;1;0;1;0;0;1
