mmsi,name,operator,com_score_reported,compliance score (calculated speed),total distance (km),average speed (knots),average speed calculated (knots),total distance (nautcal miles),distance (nautcal miles) over 10 knots,distance (nautcal miles) 0-10 knots,distance (nautcal miles) 10-12 knots,distance (nautcal miles) 12-15 knots,distance (nautcal miles) over 15 knots,number_of_distinct_trips,gt,ship_type,ship_type_ihs,noaa compliance score (reported speed),noaa compliance score (calculated speed),grade,noaa_grade
636015032,VENUS  SPIRIT,Nissan Motor Car Carrier,51.27283463635155,41.725329754392625,381.9062242,10.132059447983014,10.558055307855627,206.21293910035942,104.7860226993338,105.7312192636876,77.0956190455165,23.3861007911553,0,3,45959,70,Vehicles Carrier,51.27283463635155,41.725329754392625,F,B
372981000,BOSPORUS HIGHWAY,Kawasaki Kisen Kaisha Ltd,0,0,381.3524137,15.12828025477707,15.16968127388535,205.9139052442109,205.9139052442109,0,5.7779734854710005,78.786241961119,121.34968979762091,2,59440,70,Vehicles Carrier,0,0,F,F
311919000,JASPER ARROW,Kawasaki Kisen Kaisha Ltd,38.507554418776564,26.58326109539626,378.9970724,11.760385438972163,11.964968940042827,204.6421222218868,137.93493600743452,78.80267657833231,21.4052683206725,32.6584612397274,71.7757160831546,3,57692,70,Vehicles Carrier,38.507554418776564,26.58326109539626,F,C
548868000,WESTERN SEATTLE,Nisshin Shipping Co Ltd,0,6.746484785641345,378.8317622,12.790655737704919,12.85069168852459,204.5528618222254,204.5528618222254,0,24.999003700066,179.3159838455084,0.23787427665100003,3,32350,70,Bulk Carrier,0,0,F,F
370500000,DONG-A TRITON,CPTA,3.7822578924931864,10.38266158403643,377.4955967,12.659214501510574,13.063287734138973,203.8313899073419,196.1219610751929,7.709428832149,33.0597617637705,163.0621993114224,0,3,28160,89,Chemical/Products Tanker,0,0,F,F
371716000,BLUE BAIE,Toko Kaiun Kaisha Ltd,0.8814646298797216,5.064085483570676,375.7790713,12.831931464174454,13.10642730529595,202.9045400019341,201.1160082493969,1.7885317525372,23.8611082534748,177.2548999959221,0,3,19799,70,Open Hatch Cargo Ship,0,0,F,F
357152000,KEY LIGHT,NYK Line,22.62905636177791,30.107007539044446,374.3035898,10.485360824742267,10.90606793814433,202.10784343763862,169.3090820928463,45.7350978030771,132.929882079764,23.4428635547975,0,4,43656,70,Bulk Carrier,22.62905636177791,30.107007539044446,F,D
374566000,PLAINPALAIS,SwissMarine Services SA,1.345120591173449,10.587860643120434,373.9313808,11.374901445466492,11.434632431011826,201.9068665826256,199.19097574522962,2.715890837396,185.1762622205496,14.014713524680001,0,3,43037,70,Bulk Carrier,1.345120591173449,10.587860643120434,F,F
563018600,ASIAN BULKER,Lauritzen Bulkers A/S,4.7792155012631445,12.723908629495655,373.5240584,11.660506863780359,11.637636451953538,201.6869300014888,194.26009322684692,9.6390530226529,108.93372836676551,83.11414861207041,0,3,22426,70,Open Hatch Cargo Ship,4.7792155012631445,12.723908629495655,F,F
538090494,UNION MARK,NA,7.65923273089739,15.357219102525299,373.4722655,12.313064713064714,12.535127362637363,201.65896406258352,190.2628276789702,15.445529380270001,84.8836936946295,101.329740987684,0,4,NA,70,NA,0,0,F,F
305908000,BBC RUBY,BBC Chartering & Logistic GmbH,1.3529582602516903,16.530931144840636,371.4727311,10.994026284348864,11.528034551971325,200.5793014665627,199.8064118763757,2.713754227547,196.72194855060772,1.143598688408,0,2,12838,79,General Cargo Ship,1.3529582602516903,16.530931144840636,F,F
563016300,BW YARRA,Hafnia Pte Ltd,0,8.428347339750378,371.1706796,11.923672566371682,12.026604756637168,200.41620664477722,200.41620664477722,0,116.417264298115,83.9989423466622,0,3,43072,80,Products Tanker,0,0,F,F
538005938,TIANJIN BRIDGE,Evergreen Marine Corp,0,11.081173879261883,371.1270913,12.63372641509434,13.040215082547169,200.39267083707412,200.39267083707412,0,128.8081866269836,27.8689801767025,43.715504033388,3,54592,70,Container Ship (Fully Cellular),0,0,F,F
538007909,DOUBLE DIAMOND,Taylor Maritime HK Ltd,0,15.131706348905624,371.060548,11.911221945137157,11.971344389027431,200.356740316436,200.356740316436,0,122.87872582935181,77.47801448708421,0,4,21483,70,Open Hatch Cargo Ship,0,15.131706348905624,F,F
356575000,SEROJA EMPAT,Maersk A/S,49.1294220930868,27.07282856175316,370.7445163,12.871315789473684,13.0748025,200.1860967877991,105.630369982918,98.35027246255311,0.62089115473,0,101.214933170516,2,86679,71,Container Ship (Fully Cellular),0,0,F,F
538005175,STI MAYFAIR,Scorpio MR Pool Ltd,0.3632982226389639,22.68673921664233,370.387719,11.331385281385282,11.559084967532467,199.99344158808302,199.99344158808302,0.726572618684,145.0424468019109,54.2244221674881,0,4,29735,81,Chemical/Products Tanker,0.3632982226389639,22.68673921664233,F,F
373457000,MOL MAESTRO,Ocean Network Express Pte Ltd,20.634196143192536,19.153764785821764,370.3342862,12.60562874251497,12.511698802395209,199.9645901736934,159.2559490058614,41.261085753371,82.6410103728935,14.752263307186901,61.310230740242005,2,78316,71,Container Ship (Fully Cellular),0,0,F,F
371147000,GRAND PEARL,EUKOR Car Carriers Inc,56.787862997979566,40.26250122186104,370.0328757,9.05920792079208,9.316487024356435,199.8018414643449,93.3528289048234,113.4631959982125,54.8915510820292,6.9818754355702,24.465218948533,3,59217,70,Vehicles Carrier,56.787862997979566,40.26250122186104,F,B
319160000,ISLANDER,NA,0.18540051569562072,0.18540051569562072,369.89648999999997,15.59,1122.497945,199.72819905093,199.3579019399,0.37029711103,0,0,199.3579019399,1,NA,37,NA,0,0,F,F
538004670,GOLDEN GINGER,Golden Ocean Group Ltd,49.84532890454433,50.93056769441503,369.7894544,9.222167889160554,9.243979934800326,199.6704044294608,100.31311459171421,99.52636981289861,100.14403461656221,0,0,4,44485,79,Bulk Carrier,49.84532890454433,50.93056769441503,F,C
477948600,INDIGO LAKE,Pacific Basin Shipping HK Ltd,0,16.38010673962171,369.7267366,12.17076167076167,12.187384434889434,199.63653951432622,199.63653951432622,0,105.06722609542831,94.5693134188979,0,2,23506,70,Bulk Carrier,0,0,F,F
538005015,NAVE RIGEL,Navig8 LR8 Pool,1.9396302716440394,13.681861033961043,369.5002447,12.2993413830955,12.435292799121845,199.5142436274779,195.6444049618377,3.8698386656402,8.577342215024,187.06706274681372,0,4,42341,89,Crude/Oil Products Tanker,0,0,F,F
370024000,SANTA VISTA,Inui Global Logistics Co Ltd,0,10.147387012340449,369.49349970000003,12.666857142857143,12.823042445714286,199.51060161751292,199.51060161751292,0,61.1863858787478,138.3242157387651,0,3,23857,70,Open Hatch Cargo Ship,0,0,F,F
219031000,MAERSK ESSEX,Maersk A/S,0,13.676558350829659,369.4809067,11.867842323651452,11.958172790456432,199.5038019390119,199.5038019390119,0,122.10237576274321,77.4014261762687,0,3,141716,71,Container Ship (Fully Cellular),0,13.676558350829659,F,F
352715000,OCEAN GRACIOUS,Tsurumi Kisen Co Ltd,0,14.700466218994707,369.3483791,12.041714947856315,12.012899246813442,199.4322427336987,199.4322427336987,0,85.61870146757181,113.8135412661269,0,4,23264,70,Bulk Carrier,0,0,F,F
228338600,CMA CGM NABUCCO,APL LLC,27.741342118785433,20.89499623494984,369.2869792,13.529712858926342,13.455118289637953,199.3990894278944,155.6554248011026,55.3159835799351,46.415156527940205,1.276545821034,96.3914034989851,4,91410,70,Container Ship (Fully Cellular),0,0,F,F
566410000,APL SALALAH,APL LLC,12.411253576761295,18.564273444305375,368.9335869,10.55075421472937,10.606566228926352,199.2082727817633,187.3267835756933,24.724243880831,170.8804417360953,3.603587164837,0,3,128929,71,Container Ship (Fully Cellular),12.411253576761295,18.564273444305375,F,D
538005781,NAVIG8 AMMOLITE,Navig8 Chemical Alta8 Pool,0.3806037163773591,11.037328466393484,368.9171544,12.99600938967136,13.302710575117372,199.1993999383608,198.441239619194,0.7581603191668,18.2290243459456,180.2122152732484,0,2,23676,80,Chemical/Products Tanker,0,0,F,F
311536000,CRYSTAL SERENITY,Crystal Cruises LLC,25.851962173713527,20.820975623846554,368.9022027,13.955529411764706,13.931726858823529,199.19132666328392,153.3465162932736,51.4948664223103,20.1991692315446,0,127.497291009429,5,68870,60,Passenger/Cruise,0,0,F,F
235100828,MIKA MANX,MX Bulk Ltd,38.11120398596594,37.114256772121266,368.860753,11.09349670122526,11.10096,199.168945607621,125.928282338958,75.905683137218,26.976541676909,96.286720793494,0,2,32376,70,Bulk Carrier,38.11120398596594,37.114256772121266,F,C
240975000,KIMOLOS,Eletson Corp,46.87237484108599,38.21934767948949,368.7862456,10.240462962962964,10.482818814814815,199.1287148154392,119.661923146557,93.3363576245298,90.824196666907,14.9681605240024,0,3,29663,80,Chemical/Products Tanker,46.87237484108599,38.21934767948949,F,C
477904300,OAKLAND EXPRESS,Hapag-Lloyd AG,40.937865947534334,32.7988113938218,368.7694781,10.511395101171459,10.48145054313099,199.1196610864417,125.4181668724985,81.5153399307522,94.2067638808824,21.0658223007859,2.3317349740212,4,54437,71,Container Ship (Fully Cellular),40.937865947534334,32.7988113938218,F,C
373283000,C.S.PRINCESS,Chugoku Sougyo Co Ltd,1.971574063210747,24.661627520317666,368.6809507,11.101732101616628,11.147993937644342,199.0718600971199,196.2430097153669,3.924849160826,182.7660191725951,12.3809917636988,0,3,29101,70,Bulk Carrier,1.971574063210747,24.661627520317666,F,F
538004601,BRIGHT KOWA,Soki Kisen KK,0,4.514532935950095,368.6790624,13.153742331288344,13.212350846625768,199.0708404963168,199.0708404963168,0,0.39293534821200005,198.6779051481048,0,3,30655,70,Bulk Carrier,0,0,F,F
258722000,SKS SKEENA,Stena Sonangol Suezmax Pool,22.218876610611634,23.346617197594792,368.6726671,11.02504816955684,11.092212707129095,199.0673873093147,164.0668182516176,44.230537158225005,101.2318927879204,53.604957363169305,0,2,81380,81,Crude/Oil Products Tanker,22.218876610611634,23.346617197594792,F,D
565101000,COS PROSPERITY,COSCO Shipping Singapore Pte,59.57052527954529,39.629807495731754,368.65767520000003,10.251859296482412,10.323181175879396,199.0592923279664,114.71766891704351,118.5806660575152,55.879529141437104,24.5990971290141,0,2,30953,70,Bulk Carrier,59.57052527954529,39.629807495731754,F,B
636014357,RDO CONCERT,NA,1.004669591310387,3.0020518925326694,368.6111665,17.006723891273246,17.03099008583691,199.0341796298405,197.03454375078542,1.9996358790551,19.8745068023524,4.461040500708,172.698996447725,2,NA,70,NA,0,0,F,F
370153000,OMODOS,World Tankers UK Ltd,13.691086214354769,28.318276369805716,368.6034476,10.911538461538461,10.89667106060606,199.0300117557532,184.44310779601412,27.249370501920602,137.8389561128866,33.941685140946,0,4,30040,80,Chemical/Products Tanker,13.691086214354769,28.318276369805716,F,D
319105500,HERE COMES THE SUN,Manta Maritime Ltd,4.939528583082596,13.81214566792881,368.5442749,12.500229885057472,12.679766467816092,198.9980610421793,190.9360857534097,9.8295661049586,56.357317652285104,132.8111772849356,0,2,2827,37,Yacht,0,0,F,F
477010700,XING JI HAI,BG Shipping Co Ltd-HKG,0,18.535331456636772,368.4870959,11.784316185696362,12.620719686323714,198.9671868408763,198.9671868408763,0,120.7679318104831,78.1992550303932,0,3,43780,70,Bulk Carrier,0,0,F,F
356958000,KISO,Chemical Clipper Transports SA,0,4.190662251988008,368.3858009,13.333210784313726,13.441763223039215,198.9124918965613,198.9124918965613,0,0,198.9124918965613,0,3,19420,82,Chemical/Products Tanker,0,0,F,F
355400000,SAN FRANCISCO BRIDGE,Ocean Network Express Pte Ltd,3.1139691629984982,13.871639584331403,368.3608732,12.335606060606061,12.378818528138527,198.8990320104524,195.6130837301344,6.193654522308,64.3407438843851,103.6010500757793,24.76358352798,2,71787,70,Container Ship (Fully Cellular),0,0,F,F
431872000,PEGASUS ISLAND,Misuga Kaiun Co Ltd,0.8762583534750226,9.767509415790784,368.3478722,12.889023051591657,12.852507859495061,198.89201202949542,197.2976566975304,1.742807869803,19.851056361851,177.2981477978414,0,3,49689,70,Bulk Carrier,0,0,F,F
477443000,BLACK FOREST,Pacific Basin Shipping HK Ltd,19.216249452291233,26.339369756775525,368.3186887,11.452803261977573,11.389821620795107,198.8762541943859,171.6213096083629,38.216557107366,67.4918434655102,92.90329736970371,0.264556251806,4,19887,70,Bulk Carrier,19.216249452291233,26.339369756775525,F,D
567278000,ISSARA NAREE,Precious Shipping PCL,0.8681875445532105,13.236190811588807,368.2966912,11.93498452012384,12.036734891640867,198.8643764902784,198.5308698894004,1.726515747242,110.9909751739184,86.146885569118,0,2,36298,70,Bulk Carrier,0.8681875445532105,0,F,F
249515000,TRITON,Evergreen Marine Corp,15.592472916292428,16.040383633333317,368.2439239,12.909026128266033,12.91835906175772,198.8358844172723,171.2443999139324,31.0034314256337,23.2411469586945,77.0426421363841,67.54866389656,2,148386,71,Container Ship (Fully Cellular),0,0,F,F
477100300,COSCO HIMALAYAS,COSCO Shipping Lines Co Ltd,0,9.78597881949856,368.2147291,13.68547619047619,13.73320544047619,198.8201204806487,198.8201204806487,0,70.6022151700393,38.454010217557,89.7638950930524,2,154300,74,Container Ship (Fully Cellular),0,0,F,F
412068000,DE MING HAI,Hainan Haisheng Shipping Co,2.2384542119647572,12.334491177910046,368.1629428,11.730746268656716,11.761360417910447,198.7921581054596,194.34228666929232,4.4498714361673,86.7583032322787,107.5839834370136,0,3,40892,70,Bulk Carrier,2.2384542119647572,12.334491177910046,F,F
370686000,NORD ORGANISER,NA,0.38526297076995947,17.5127044725062,368.0831296,11.63254376930999,11.666528630278064,198.7490624094272,198.52186902219321,0.7657065422160001,141.2484215007998,56.7349343664114,0,4,NA,80,NA,0.38526297076995947,17.5127044725062,F,F
370150000,CORAL RUBY,NYK Line,3.737739122595084,15.796763447705727,368.070926,11.650721420643729,11.712137758046614,198.742472990182,191.31399782401502,7.428475166167,152.8132910991797,38.500706724835304,0,2,39737,70,Bulk Carrier,3.737739122595084,15.796763447705727,F,F
210054000,SANDPIPER,Access Shipping Ltd,0.9621212562125732,20.793456047423795,368.0546477,11.431006160164271,11.51981931211499,198.73368340814892,198.37970919722892,1.9120590113240001,128.75962759202952,68.0619968047954,0,3,32839,70,Bulk Carrier,0.9621212562125732,20.793456047423795,F,F
431094000,BRILLIANT DISCOVERY,Mitsui OSK Lines Ltd,19.358903916746396,27.16928495925949,368.0422766,10.9544921875,10.9948857421875,198.7270035461062,161.9370248737813,38.4713696731199,106.1756580323747,54.0799758406116,0,3,43166,70,Bulk Carrier,19.358903916746396,27.16928495925949,F,D
371378000,YAMATO,NYK Bulk & Projects Carriers,20.75994766339732,25.12340543453131,368.0091373,10.879814814814814,11.113934296296296,198.70910974909611,162.7293265660667,41.2519071863151,114.154949219773,43.302253343008005,0,4,14538,70,Heavy Load Carrier,20.75994766339732,25.12340543453131,F,D
210970000,SOPHIA,Safe Bulkers Inc,0,16.687977139662365,367.9965246,11.412037037037036,11.496980821759259,198.70229943344222,198.70229943344222,0,194.5469378236989,4.1553616097433,0,3,46982,70,Bulk Carrier,0,16.687977139662365,F,F
477636500,BOCHEM LONDON,CMB NV,43.39539751710708,37.83048552771401,367.9921163,10.43342151675485,10.423253527336861,198.6999191409991,117.9447062147948,86.22661977740691,111.83922731853521,0.634072045057,0,2,12136,80,Chemical/Products Tanker,43.39539751710708,37.83048552771401,F,C
538005786,NAVIG8 ACHROITE,Navig8 Chemical Alta8 Pool,0,7.076785254670079,367.9825537,13.326783625730995,13.270278116959064,198.69475574819091,198.69475574819091,0,13.219329325873,185.0903452886279,0.38508113368999997,4,23676,81,Chemical/Products Tanker,0,0,F,F
538007546,MEDITERRANEAN BRIDGE,CMA CGM SA The French Line,5.590405486230597,5.547899576444042,367.962951,15.161656050955415,15.18729923566879,198.68417113310701,189.12269141082902,11.107250803297001,34.756592565002,55.787313503119,97.033014261689,3,91761,72,Container Ship (Fully Cellular),0,0,F,F
357028000,DURBAN BAY,Doun Kisen Co Ltd,41.58423624004963,43.637359158642234,367.9618123,10.065040650406504,10.102973441734417,198.6835562840711,120.057951908422,82.6210394153001,116.062516868771,0,0,4,32726,79,Bulk Carrier,41.58423624004963,43.637359158642234,F,C
354549761,NYK ATLAS,NA,1.1128386031989232,1.0973359127861915,367.916784,15.170817120622567,15.18710197146563,198.659242938288,196.61824975476202,2.2107567442400002,12.322394874119,98.604211377881,85.521879942048,2,NA,74,NA,0,0,F,F
538004560,PAN AMBER,NA,14.99959258377366,26.57731802303247,367.9075361,10.681977818853975,10.668866386321627,198.6542494699477,178.3390747966091,29.797328070845502,144.9210600946592,23.935861304443,0,3,NA,70,NA,14.99959258377366,26.57731802303247,F,D
372856000,DREAM DIVA,Mitsui OSK Lines Ltd,0,1.8561865544433886,367.8502187,15.962228260869566,15.910216426630434,198.6233005385959,198.6233005385959,0,0,9.586291826342,189.0370087122539,3,41662,79,Vehicles Carrier,0,0,F,F
538003578,OCEAN PRINCESS I,Navig8 MR Tanker Pool,0,7.698171465741138,367.8408467,12.576286353467562,12.586858232662193,198.6182400615919,198.6182400615919,0,40.4144397648464,158.2038002967455,0,4,30075,84,Chemical/Products Tanker,0,0,F,F
370289000,NYK TERRA,Hyundai Merchant Marine Co Ltd,41.90937852948246,33.97277735631717,367.8350904,11.439651837524178,11.465249758220503,198.6151319071128,118.523748326214,83.2383674477828,13.150927573113,102.22583688621701,0,3,156331,70,Crude Oil Tanker,41.90937852948246,33.97277735631717,F,C
372230000,SANTA BARBARA,Mitsubishi Ore Transport Co,0,15.188331309871806,367.7878179,12.084416924664602,12.133546119711042,198.5896067898303,198.5896067898303,0,82.6064515050225,115.98315528480781,0,3,40077,70,Bulk Carrier,0,0,F,F
538005544,GLORY,Target Marine SA,1.296253904917939,19.232406731432004,367.7870502,11.500442477876106,11.586904734513274,198.58919226484142,197.3262879174554,2.574220159478,162.0391350081416,33.9758370972218,0,3,39964,70,Bulk Carrier,1.296253904917939,19.232406731432004,F,F
538004260,UNION ERWIN,Oldendorff Carriers GmbH & Co,0,3.1874080530685087,367.7606414,13.145978391356543,13.230009903961584,198.5749326484198,198.5749326484198,0,12.454093626161,186.12083902225882,0,4,31540,70,Bulk Carrier,0,0,F,F
538002013,ACHILLES,Jazzy Shipmanagement Co,0,5.868588538447404,367.7486121,12.793187066974596,12.835549699769054,198.5684373436797,198.5684373436797,0,9.160774014866101,189.4076633288136,0,3,40119,70,Bulk Carrier,0,0,F,F
538007412,UNDERDOG,Velvet Maritime Co,4.423199340270354,17.160090135234398,367.733664,11.650898203592813,11.65537611776447,198.56036601244801,190.367986140574,8.782720799501,84.6969320715727,105.0807131413743,0,3,40485,70,Bulk Carrier,4.423199340270354,17.160090135234398,F,F
240959000,MARAN POSEIDON,Maran Tankers Management Inc,45.88727522752028,30.010900213876674,367.7291148,10.905443548387098,11.091406935483871,198.5579096400636,116.4654124797878,91.11281448254701,29.2944247560393,78.1506704014773,0,4,80028,89,Crude Oil Tanker,45.88727522752028,30.010900213876674,F,C
538006805,ALFRED N,STASCO,55.55740139185465,55.59901232011549,367.7231112,9.840526762956669,9.865236049277826,198.55466795421842,93.5169818263461,110.3118138575893,84.5278527443691,3.7150013522600003,0,3,17858,80,Chemical/Products Tanker,55.55740139185465,55.59901232011549,F,B
372791000,SANTA ADRIANA,Norden A/S Dampskibsselskabet,4.442973218406161,8.941631528472522,367.6996731,11.60235294117647,11.641247088235295,198.54201238805672,191.20600323826872,8.821168437686,153.25553488866612,36.4653090617046,0,3,40962,70,Bulk Carrier,4.442973218406161,8.941631528472522,F,F
563361000,KOTA CEPAT,Pacific International Lines,25.875457199957253,28.827831526319436,367.699072,10.2048801369863,10.201125744863013,198.541687819904,158.574374135738,51.373569455912005,147.168118363992,0,0,3,76101,70,Container Ship (Fully Cellular),25.875457199957253,28.827831526319436,F,C
538005867,ARDMORE CHINOOK,Ardmore MR Pool LLC,0,0.9020880765825662,367.697577,13.580320366132723,13.591623135011442,198.540880584189,198.540880584189,0,0,198.540880584189,0,2,15591,80,Chemical/Products Tanker,0,0,F,F
220518000,TORM EMILIE,TORM A/S,0,8.68509629589913,367.6868363,12.685535307517084,12.725583724373577,198.53508106803912,198.53508106803912,0,25.830604326742602,172.7044767412965,0,3,42449,80,Products Tanker,0,0,F,F
636016177,CSAV TRANCURA,Hapag-Lloyd AG,0,0.06458710299722908,367.678668,12.578691983122363,12.55217138185654,198.530670537276,198.530670537276,0,91.482179087838,106.09683667539001,0.951654774048,4,96628,70,Container Ship (Fully Cellular),0,0,F,F
636014804,WORLD HARMONY,Panamax International LLC,36.96985553462302,33.49852523471793,367.6494196,10.532814238042269,10.562865406006674,198.5148776589572,145.1336347940666,73.3906634852501,117.9824091982811,7.141804975426,0,3,41676,80,Crude/Oil Products Tanker,36.96985553462302,33.49852523471793,F,C
477883200,SAGA JOURNEY,Saga Welco AS,0,5.019407108877023,367.6474711,11.709090909090909,11.764680487012987,198.5138255527427,198.5138255527427,0,166.9815447985388,31.532280754203903,0,2,29758,70,Open Hatch Cargo Ship,0,5.019407108877023,F,F
212656000,PANAGIA THALASSINI,Marflet Marine SA,0,3.261625988578926,367.6059929,12.93612334801762,12.927910969162996,198.4914291083053,198.4914291083053,0,25.987392018802502,172.50403708950282,0,3,27527,80,Chemical/Products Tanker,0,0,F,F
212700000,CSL SANTA MARIA,TS Lines Co Ltd,1.5882397926564076,8.62186803030458,367.5977977,12.94701754385965,12.912618269005849,198.48700405269892,195.3345544710824,3.1524495816165,17.083223820883,178.2513306501994,0,3,54809,70,Container Ship (Fully Cellular),0,0,F,F
356412000,BULK AVANTI,NA,0,17.80256087011054,367.5942314,11.666182572614108,11.792726244813277,198.4850784040498,198.4850784040498,0,160.3039672059144,38.181111198135405,0,3,NA,70,NA,0,17.80256087011054,F,F
235067192,CMA CGM NEW JERSEY,NA,0,7.057966724967295,367.558647,11.546802325581396,11.53493316860465,198.465864358179,198.465864358179,0,194.184067983191,4.281796374988,0,3,NA,70,NA,0,7.057966724967295,F,F
636016185,CARDIFF,Hapag-Lloyd AG,45.87028492972947,28.223970243588415,367.4795789,10.12314974182444,10.18652974182444,198.42317098410732,127.43840059922401,91.0172738970143,107.40589708709301,0,0,2,69809,70,Container Ship (Fully Cellular),45.87028492972947,28.223970243588415,F,C
374423000,LOWLANDS COMFORT,Cobelfret NV,9.126710204348488,17.647326749336486,367.4744267,12.07897091722595,12.098729071588368,198.4203890176519,181.1168060452839,18.109253891982,37.5823453754331,142.7287897502368,0,2,43013,70,Bulk Carrier,0,0,F,F
538006890,NAVIG8 SIRIUS,MOL Chemical Tankers Pte Ltd,53.4941677625692,52.923953556065996,367.461206,9.515932746196958,9.522190776621297,198.413250408142,93.600740334156,106.139517036498,68.795849015762,23.477884355882,0,3,16084,89,Chemical/Products Tanker,53.4941677625692,52.923953556065996,F,B
538005733,SAN FELIX,Hamburg Sudamerikanische,38.70080829190411,33.86844473291863,367.4154207,11.420949074074073,11.385270138888888,198.3885283149099,124.4865729048887,76.7779640162832,63.385940459083,6.3065283754891,51.9180954640546,2,96386,70,Container Ship (Fully Cellular),38.70080829190411,33.86844473291863,F,C
636017643,KURE,COSCO Shipping Lines Co Ltd,51.77486377620605,39.03576693295313,367.3787159,10.721857923497268,10.784410865209471,198.3687093012163,95.9014232450384,102.70512901532291,0.593232937319,95.0703473485744,0,3,81488,70,Container Ship (Fully Cellular),51.77486377620605,39.03576693295313,F,B
636016928,SM VANCOUVER,MSC Mediterranean Shipping Co,42.765606606754694,32.72043083294743,367.3449418,10.850183823529411,10.888697196691176,198.3504727395026,119.0943536095082,84.8257828744139,42.7874731340298,70.73721673105891,0,3,66526,71,Container Ship (Fully Cellular),42.765606606754694,32.72043083294743,F,C
373928000,GENIUS STAR XI,Wisdom Marine Lines SA,0,5.852393947418896,367.2811057,12.29796355841372,12.103224190782422,198.3160039904549,198.3160039904549,0,97.4389702949861,100.3860594346808,0.490974260788,4,9984,70,General Cargo Ship (with Ro-Ro facility),0,0,F,F
538006556,SEA RISING,Primebulk Shipmanagement Ltd,0,13.4520544473177,367.2717784,12.16640091116173,12.098928701594533,198.3109676495288,198.3109676495288,0,111.20571747670661,87.10525017282221,0,2,41684,70,Bulk Carrier,0,0,F,F
220503000,EUGEN MAERSK,Maersk A/S,0.34892110410959787,2.106517699897463,367.2451981,12.544114528101803,12.600063902439025,198.2966154304817,197.60471669050972,0.691898739972,97.7516339077157,79.395230843698,20.457851939096,3,171542,71,Container Ship (Fully Cellular),0,0,F,F
477379000,SAGA HORIZON,Saga Welco AS,1.24868849412466,8.227343790002294,367.1957435,11.643237907206318,11.657137127344521,198.2699120730295,196.8372020482835,2.475773579367,166.1216287727865,29.672509720876,0,2,29381,70,Open Hatch Cargo Ship,1.24868849412466,8.227343790002294,F,F
240127000,ASTRO PHOENIX,Pantheon Tankers Management,32.86476846030028,41.08845420583546,366.8545593,10.049199288256228,10.159443167259786,198.0856872759501,133.1273577455976,65.1004024762355,79.4591695278788,53.4069581010328,0.11915717080299999,3,80620,80,Crude Oil Tanker,32.86476846030028,41.08845420583546,F,C
366629000,HORIZON SPIRIT,Pasha Hawaii Holdings LLC,0,2.5450619626148354,366.5819472,16.845982905982908,17.80901017094017,197.93848846427042,197.93848846427042,0,0,36.5440523409071,161.3944361233633,4,34077,70,Container Ship (Fully Cellular),0,0,F,F
257758000,TAMERLANE,Wallenius Wilhelmsen Logistics,52.008934707483476,40.290193178784364,366.4486617,10.26077457795432,10.224437954319761,197.86652002554692,133.1070666474989,102.90826920805641,88.6217074742725,6.3365433432180005,0,4,67140,70,Vehicles Carrier,52.008934707483476,40.290193178784364,F,B
257672000,TARAGO,Wallenius Wilhelmsen Logistics,0,5.102412749556565,366.3972324,12.547380156075809,12.49711323522854,197.8387504150068,197.8387504150068,0,109.7919312709439,56.820413771176,31.2264053728869,3,67140,70,Vehicles Carrier,0,0,F,F
477588100,PAKHOI,China Navigation Co Pte Ltd,50.91117480974866,54.44361404689867,365.949219,8.60920945395273,8.675195737571313,197.596842443583,97.42865231066881,100.5988738749962,93.51994246457281,3.478026104014,0,3,24785,74,Bulk Carrier,50.91117480974866,54.44361404689867,F,B
538003770,MARATHA PRIDE,Chowgule Steamships Ltd,47.96369389222917,27.755366329366243,365.4345347,10.328966131907308,10.384048128342245,197.31893505300792,107.14007193633701,94.6414500002312,73.7179804510457,28.959504601731002,0,3,22863,79,Bulk Carrier,47.96369389222917,27.755366329366243,F,C
357079000,NEPTUNE LEADER,Neptune Line Navigation SA,44.12466658267279,43.249262927645496,365.1742578,10.34943538268507,10.647264027603514,197.1783967189146,113.3089986958644,87.0043101252809,37.8430592932271,72.3310273004066,0,2,44412,70,Vehicles Carrier,44.12466658267279,43.249262927645496,F,C
314441000,STELLA,NA,0.13980526021103015,8.962830260426657,364.255759212,11.659574468085106,11.968873289853724,196.6824469768339,196.40747457004852,0.27497240678538404,39.566781410942504,156.840693159106,0,7,NA,70,NA,0.13980526021103015,8.962830260426657,F,F
212300000,CARME,Navarone SA,35.11036830414129,28.505455701662854,364.1649549,10.918093385214007,10.973319747081712,196.6334165529393,128.230540736375,69.0387167607533,25.535038452418,102.059661339768,0,2,23433,79,Bulk Carrier,35.11036830414129,28.505455701662854,F,C
303902000,CG HEALY,United States Govt Coast Guard,2.529107934514857,4.350183670320497,363.4004929,12.954157303370787,12.890673796629214,196.2206399448053,191.4045427813794,4.9626317739999,29.510683528062,153.841564097661,7.9057605450824004,2,15150,35,Icebreaker,0,0,F,F
538004641,MARATHA PROMISE,Chowgule Steamships Ltd,4.443762161882581,16.103598634982326,363.3229145,11.39989898989899,11.452276393939394,196.1787509446765,187.4610338405431,8.717717104133401,167.9739765852698,19.4870572552733,0,2,22863,70,Bulk Carrier,4.443762161882581,16.103598634982326,F,F
